5.7,9.2,27.8,16.8,9.7
5.7,9.1,27.5,17.7,9.7
5.5,8.5,25.8,18.5,9.8
5.5,8.7,25.9,18.7,9.3
5.4,8.8,24.1,17.3,9.3
5.3,8.3,24.2,17.6,9.3
5.6,8.0,23.0,19.0,9.9
5.1,8.3,23.3,19.1,10.0
5.4,8.4,22.2,17.9,9.4
5.2,8.0,21.1,19.2,10.1
5.0,8.0,22.1,19.2,10.1
5.0,7.8,20.9,17.9,9.7
