6.6,10.1,27.5,16.7,8.7
6.5,9.5,28.1,15.8,8.7
6.3,9.8,26.8,16.3,8.5
6.4,9.6,26.1,15.9,8.9
6.0,9.6,27.8,17.2,9.2
5.9,9.8,25.8,16.2,9.0
6.4,9.4,24.7,16.5,9.3
6.4,9.5,24.1,16.5,8.7
6.1,9.6,24.0,17.2,9.0
6.1,9.0,23.3,17.0,9.3
6.1,8.9,22.3,18.1,8.9
5.7,8.7,22.6,17.0,9.1
6.1,8.4,21.9,17.7,9.3
5.8,9.1,20.8,17.8,9.7
6.0,8.7,20.4,18.0,9.0
